date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:39:50	345/345	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2019%20May%202025%2023:39:50%20GMT	https://media1.freegames.org/robots.txt		(from )
19:39:50	1305/1305	---MCZ	200	added ('OK')	text/html	etag:W/%22fbc2dd3a09aeb519eb168373045a7ed8%22	https://media1.freegames.org/games/tap-tap-boom/ttb2/	E:/Games/winHTTrack/Tap%20Tap%20Boom/Tap%20Tap%20Boom/media1.freegames.org/games/tap-tap-boom/ttb2/index.html	(from )
19:39:50	711/711	---M--	200	added ('OK')	application/octet-stream	etag:%22f64ef34596d9e91962d2264a6449703e%22	https://media1.freegames.org/games/tap-tap-boom/ttb2/appmanifest.json	E:/Games/winHTTrack/Tap%20Tap%20Boom/Tap%20Tap%20Boom/media1.freegames.org/games/tap-tap-boom/ttb2/appmanifest.json	(from https://media1.freegames.org/games/tap-tap-boom/ttb2/)
19:39:51	10612/10612	---M--	200	added ('OK')	image/png	etag:%22e17ae0ae21861a73f25d130aac4ba88e%22	https://media1.freegames.org/games/tap-tap-boom/ttb2/icons/icon-128.png	E:/Games/winHTTrack/Tap%20Tap%20Boom/Tap%20Tap%20Boom/media1.freegames.org/games/tap-tap-boom/ttb2/icons/icon-128.png	(from https://media1.freegames.org/games/tap-tap-boom/ttb2/)
19:39:51	22126/22126	---M--	200	added ('OK')	image/png	etag:%220de973cb8a3be5896845e10329f7c01b%22	https://media1.freegames.org/games/tap-tap-boom/ttb2/icons/icon-256.png	E:/Games/winHTTrack/Tap%20Tap%20Boom/Tap%20Tap%20Boom/media1.freegames.org/games/tap-tap-boom/ttb2/icons/icon-256.png	(from https://media1.freegames.org/games/tap-tap-boom/ttb2/)
19:39:51	49973/49973	---M--	200	added ('OK')	image/png	etag:%220197107b5c368c01731e260b96cf5a21%22	https://media1.freegames.org/games/tap-tap-boom/ttb2/icons/icon-512.png	E:/Games/winHTTrack/Tap%20Tap%20Boom/Tap%20Tap%20Boom/media1.freegames.org/games/tap-tap-boom/ttb2/icons/icon-512.png	(from https://media1.freegames.org/games/tap-tap-boom/ttb2/)
19:39:51	1985/1985	---MCZ	200	added ('OK')	text/css	etag:W/%222ff51dd48f75255d1c4d2953d983e129%22	https://media1.freegames.org/games/tap-tap-boom/ttb2/style.css	E:/Games/winHTTrack/Tap%20Tap%20Boom/Tap%20Tap%20Boom/media1.freegames.org/games/tap-tap-boom/ttb2/style.css	(from https://media1.freegames.org/games/tap-tap-boom/ttb2/)
19:39:51	2436/2436	---MCZ	200	added ('OK')	application/javascript	etag:W/%22ab5ab131b1e29fd835b049b27989fe5e%22	https://media1.freegames.org/games/tap-tap-boom/ttb2/scripts/supportcheck.js	E:/Games/winHTTrack/Tap%20Tap%20Boom/Tap%20Tap%20Boom/media1.freegames.org/games/tap-tap-boom/ttb2/scripts/supportcheck.js	(from https://media1.freegames.org/games/tap-tap-boom/ttb2/)
19:39:52	118327/118327	---MCZ	200	added ('OK')	application/javascript	etag:W/%2285126f62f0daf859e64e042868c35a69%22	https://media1.freegames.org/games/tap-tap-boom/ttb2/scripts/main.js	E:/Games/winHTTrack/Tap%20Tap%20Boom/Tap%20Tap%20Boom/media1.freegames.org/games/tap-tap-boom/ttb2/scripts/main.js	(from https://media1.freegames.org/games/tap-tap-boom/ttb2/)
