date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:16:57	5528/5528	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20May%202025%2023:16:56%20GMT	https://www.mathplayground.com/ninja_action/index.html	E:/Games/Nijna%20Action/www.mathplayground.com/ninja_action/index.html	(from )
19:16:57	151/151	---MCZ	200	added ('OK')	text/plain	etag:W/%22e021d67cc0d15eb8bd4a42025310b37d-ssl%22	https://www.mathplayground.com/robots.txt		(from )
19:16:57	67592/67592	---M--	200	added ('OK')	image/png	etag:%2274065bb80eb7108526abfad062c3ea90-ssl%22	https://www.mathplayground.com/ninja_action/icon-256.png	E:/Games/Nijna%20Action/www.mathplayground.com/ninja_action/icon-256.png	(from https://www.mathplayground.com/ninja_action/index.html)
19:16:57	84248/84248	---MCZ	200	added ('OK')	application/javascript	etag:W/%22ce9f684f85fc27860e063858c91a8ad1-ssl-df%22	https://www.mathplayground.com/ninja_action/jquery-2.1.1.min.js	E:/Games/Nijna%20Action/www.mathplayground.com/ninja_action/jquery-2.1.1.min.js	(from https://www.mathplayground.com/ninja_action/index.html)
19:16:58	12507/12507	---MCZ	200	added ('OK')	application/javascript	etag:W/%223c676da64500caa88f8657563bd6e3db-ssl-df%22	https://www.mathplayground.com/ninja_action/litetween.js	E:/Games/Nijna%20Action/www.mathplayground.com/ninja_action/litetween.js	(from https://www.mathplayground.com/ninja_action/index.html)
19:16:58	778270/778270	---MCZ	200	added ('OK')	application/javascript	etag:W/%22a5ef0ab1ca71066d321f6195c53d0b87-ssl-df%22	https://www.mathplayground.com/ninja_action/c2runtime.js	E:/Games/Nijna%20Action/www.mathplayground.com/ninja_action/c2runtime.js	(from https://www.mathplayground.com/ninja_action/index.html)
19:16:58	13446/13446	---MCZ	200	added ('OK')	application/javascript	etag:W/%2220de9a9fea6f5d6714b36ba213da24ab-ssl-df%22	https://www.mathplayground.com/ninja_action/sw.js	E:/Games/Nijna%20Action/www.mathplayground.com/ninja_action/sw.js	(from https://www.mathplayground.com/ninja_action/index.html)
19:16:59	12332/12332	---MCZ	200	added ('OK')	application/javascript	etag:W/%226821c689-302c%22	https://www.mathplayground.com/cdn-cgi/scripts/7d0fa10a/cloudflare-static/rocket-loader.min.js	E:/Games/Nijna%20Action/www.mathplayground.com/cdn-cgi/scripts/7d0fa10a/cloudflare-static/rocket-loader.min.js	(from https://www.mathplayground.com/ninja_action/index.html)
